kecamatan,kelurahan,lintang_selatan,bujur_timur,parameter,hasil_analisa
Pulogadung,Jati,"06o11’57,3” ","  106o54’01,8”",Timah Hitam (Pb),0
Pulogadung,Jati,"06o11’57,3” ","  106o54’01,8”",Detergen,0
Pulogadung,Jati,"06o11’57,3” ","  106o54’01,8”",Zat Organik,1
Pulogadung,Jati,"06o11’57,3” ","  106o54’01,8”",Total Coliform,0
Pulogadung,Jati,"06o11’57,3” ","  106o54’01,8”",E.Coli,0
Pulogadung,Jati,"06o11’57,3” ","  106o54’01,8”",Indeks Pencemaran,3
Pulogadung,Jati,"06o11’57,3” ","  106o54’01,8”",Kategori,Tercemar Ringan
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Warna,21
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Kekeruhan,0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Air Raksa,<0.0003
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Besi (Fe),0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Fluorida,0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Cadmium (Cd),0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Kesadahan,121
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Krom Heksavalen,<0.003
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Mangan (Mn),<0.05
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Nitrat,3
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Nitrit,0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Seng (Zn),<0.01
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Sulfat,49
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Timah Hitam (Pb),0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Detergen,<0.03
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Zat Organik,0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Total Coliform,700
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",E.Coli,0
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Indeks Pencemaran,4
Pulogadung,Jatinegara Kaum,"06o12’33,0” ","  106o53’51,4”",Kategori,Tercemar Ringan
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Warna,33
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Kekeruhan,0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Air Raksa,<0.0003
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Besi (Fe),0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Fluorida,0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Cadmium (Cd),0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Kesadahan,67
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Krom Heksavalen,<0.003
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Mangan (Mn),0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Nitrat,0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Nitrit,0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Seng (Zn),0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Sulfat,28
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Timah Hitam (Pb),0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Detergen,<0.03
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Zat Organik,0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Total Coliform,100
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",E.Coli,0
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Indeks Pencemaran,1
Pulogadung,Kayu Putih,"06o11’10,1” ","  106o53’14,9”",Kategori,Tercemar Ringan
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Warna,22
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Kekeruhan,0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Air Raksa,<0.0003
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Besi (Fe),0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Fluorida,0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Cadmium (Cd),0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Kesadahan,102
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Krom Heksavalen,<0.003
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Mangan (Mn),0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Nitrat,2
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Nitrit,0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Seng (Zn),<0.01
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Sulfat,13
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Timah Hitam (Pb),0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Detergen,0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Zat Organik,0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Total Coliform,0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",E.Coli,0
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Indeks Pencemaran,1
Pulogadung,Pisangan Timur,"06o12’30,5” ","  106o52’38,0”",Kategori,Tercemar Ringan
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Warna,26
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Kekeruhan,0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Air Raksa,<0.0003
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Besi (Fe),0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Fluorida,0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Cadmium (Cd),0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Kesadahan,129
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Krom Heksavalen,<0.003
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Mangan (Mn),<0.05
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Nitrat,1
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Nitrit,0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Seng (Zn),<0.01
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Sulfat,46
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Timah Hitam (Pb),0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Detergen,0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Zat Organik,0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Total Coliform,0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",E.Coli,0
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Indeks Pencemaran,1
Pulogadung,Pulogadung (SDN 01),"06o11’00,6” ","  106o54’22,2”",Kategori,Tercemar Ringan
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Warna,32
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Kekeruhan,0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Air Raksa,<0.0003
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Besi (Fe),0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Fluorida,0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Cadmium (Cd),0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Kesadahan,35
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Krom Heksavalen,<0.003
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Mangan (Mn),<0.05
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Nitrat,2
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Nitrit,0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Seng (Zn),<0.01
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Sulfat,46
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Timah Hitam (Pb),0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Detergen,<0.03
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Zat Organik,0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Total Coliform,0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",E.Coli,0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Indeks Pencemaran,0
Pulogadung,Pulogadung,"06o11’06,6” ","  106o53’43,6”",Kategori,MemenuhiBaku Mutu
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Warna,21
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Kekeruhan,0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Air Raksa,<0.0003
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Besi (Fe),0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Fluorida,0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Cadmium (Cd),0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Kesadahan,79
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Krom Heksavalen,<0.003
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Mangan (Mn),<0.05
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Nitrat,1
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Nitrit,0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Seng (Zn),<0.01
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Sulfat,13
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Timah Hitam (Pb),0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Detergen,0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Zat Organik,0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Total Coliform,900
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",E.Coli,0
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Indeks Pencemaran,5
Pulogadung,Rawamangun,"06o11’56,5” ","  106o52’51,0”",Kategori,Tercemar Sedang
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Warna,24
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Kekeruhan,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Air Raksa,<0.0003
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Besi (Fe),0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Fluorida,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Cadmium (Cd),0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Kesadahan,79
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Krom Heksavalen,<0.003
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Mangan (Mn),<0.05
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Nitrat,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Nitrit,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Seng (Zn),<0.01
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Sulfat,21
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Timah Hitam (Pb),0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Detergen,<0.03
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Zat Organik,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Total Coliform,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",E.Coli,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Indeks Pencemaran,0
Jatinegara,Balimester,"06o13’12,8” ","  106o52’00,0”",Kategori,MemenuhiBaku Mutu
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Warna,25
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Kekeruhan,0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Air Raksa,<0.0003
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Besi (Fe),0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Fluorida,0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Cadmium (Cd),0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Kesadahan,97
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Krom Heksavalen,<0.003
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Mangan (Mn),<0.05
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Nitrat,2
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Nitrit,0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Seng (Zn),<0.01
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Sulfat,71
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Timah Hitam (Pb),0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Detergen,<0.03
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Zat Organik,0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Total Coliform,200
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",E.Coli,0
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Indeks Pencemaran,2
Jatinegara,Bidaracina,"06o14’24,2” ","  106o52’03,0”",Kategori,Tercemar Ringan
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Warna,24
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Kekeruhan,0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Air Raksa,<0.0003
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Besi (Fe),0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Fluorida,0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Cadmium (Cd),0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Kesadahan,86
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Krom Heksavalen,<0.003
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Mangan (Mn),<0.05
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Nitrat,3
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Nitrit,0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Seng (Zn),<0.01
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Sulfat,17
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Timah Hitam (Pb),0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Detergen,<0.03
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Zat Organik,0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Total Coliform,100
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",E.Coli,0
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Indeks Pencemaran,1
Jatinegara,Cipinang Besar Selatan,"06o13’27,2” ","  106o52’59,7”",Kategori,Tercemar Ringan
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Warna,27
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Kekeruhan,3
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Air Raksa,<0.0003
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Besi (Fe),0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Fluorida,0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Cadmium (Cd),0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Kesadahan,265
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Krom Heksavalen,<0.003
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Mangan (Mn),0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Nitrat,0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Nitrit,0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Seng (Zn),<0.01
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Sulfat,67
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Timah Hitam (Pb),0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Detergen,<0.03
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Zat Organik,0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Total Coliform,300
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",E.Coli,0
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Indeks Pencemaran,3
Jatinegara,Cipinang Besar Utara,"06o13’01,8” ","  106o52’55,9”",Kategori,Tercemar Ringan
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Warna,24
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Kekeruhan,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Air Raksa,<0.0003
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Besi (Fe),0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Fluorida,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Cadmium (Cd),0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Kesadahan,83
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Krom Heksavalen,<0.003
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Mangan (Mn),<0.05
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Nitrat,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Nitrit,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Seng (Zn),<0.01
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Sulfat,25
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Timah Hitam (Pb),0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Detergen,<0.03
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Zat Organik,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Total Coliform,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",E.Coli,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Indeks Pencemaran,0
Jatinegara,Cipinang Cempedak,"06o13’42,3” ","  106o52’27,7”",Kategori,MemenuhiBaku Mutu
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Warna,23
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Kekeruhan,0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Air Raksa,<0.0003
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Besi (Fe),0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Fluorida,0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Cadmium (Cd),0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Kesadahan,74
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Krom Heksavalen,<0.003
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Mangan (Mn),<0.05
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Nitrat,0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Nitrit,0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Seng (Zn),<0.01
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Sulfat,18
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Timah Hitam (Pb),0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Detergen,0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Zat Organik,0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Total Coliform,100
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",E.Coli,0
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Indeks Pencemaran,1
Jatinegara,Cipinang Muara,"06o13’38,2” ","  106o53’10,6”",Kategori,Tercemar Ringan
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Warna,29
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Kekeruhan,0
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Air Raksa,<0.0003
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Besi (Fe),0
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Fluorida,0
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Cadmium (Cd),0
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Kesadahan,118
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Krom Heksavalen,<0.003
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Mangan (Mn),<0.05
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Nitrat,3
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Nitrit,0
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Seng (Zn),<0.01
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Sulfat,20
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Timah Hitam (Pb),0
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Detergen,<0.03
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Zat Organik,0
Jatinegara,Kampung Melayu,"06o12’52,0” ","  106o51’35,2”",Total Coliform,200
